Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1961","1961","tonnes","12721798","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1962","1962","tonnes","13844092","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1963","1963","tonnes","13878026","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1964","1964","tonnes","14904103","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1965","1965","tonnes","13678801","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1966","1966","tonnes","14751755","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1967","1967","tonnes","16186142","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1968","1968","tonnes","16941738","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1969","1969","tonnes","17530773","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1970","1970","tonnes","20029013","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1971","1971","tonnes","20021038","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1972","1972","tonnes","20146095","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1973","1973","tonnes","20967981","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1974","1974","tonnes","22074254","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1975","1975","tonnes","23282175","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1976","1976","tonnes","22782448","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1977","1977","tonnes","23402334","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1978","1978","tonnes","24411534","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1979","1979","tonnes","22343711","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1980","1980","tonnes","22313819","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1981","1981","tonnes","22364285","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1982","1982","tonnes","22444388","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1983","1983","tonnes","22766254","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1984","1984","tonnes","22527125","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1985","1985","tonnes","23693780","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1986","1986","tonnes","23655907","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1987","1987","tonnes","23993466","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1988","1988","tonnes","24453488","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1989","1989","tonnes","26238825","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1990","1990","tonnes","22993745","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1991","1991","tonnes","24153392","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1992","1992","tonnes","24325125","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1993","1993","tonnes","25252971","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1994","1994","tonnes","26113739","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1995","1995","tonnes","26247156","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1996","1996","tonnes","27072654","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1997","1997","tonnes","27251851","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1998","1998","tonnes","27225832","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","1999","1999","tonnes","26710598","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2000","2000","tonnes","27992760","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2001","2001","tonnes","29436505","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2002","2002","tonnes","29512422","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2003","2003","tonnes","29811138","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2004","2004","tonnes","30095288","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2005","2005","tonnes","30681476","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2006","2006","tonnes","31318676","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2007","2007","tonnes","32372580","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2008","2008","tonnes","27339591","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2009","2009","tonnes","27697602","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2010","2010","tonnes","30216501","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2011","2011","tonnes","30787830","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2012","2012","tonnes","31984124","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2013","2013","tonnes","33255221","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2014","2014","tonnes","40547535","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2015","2015","tonnes","41273759","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2016","2016","tonnes","40594996","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2017","2017","tonnes","38879320","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2018","2018","tonnes","41225579","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","489","Plantains and others","2019","2019","tonnes","41580022","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1961","1961","tonnes","6175927","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1962","1962","tonnes","4235145","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1963","1963","tonnes","5362653","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1964","1964","tonnes","4507824","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1965","1965","tonnes","4815891","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1966","1966","tonnes","5567927","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1967","1967","tonnes","4902186","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1968","1968","tonnes","5661091","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1969","1969","tonnes","6139384","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1970","1970","tonnes","6144264","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1971","1971","tonnes","5294943","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1972","1972","tonnes","5465323","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1973","1973","tonnes","5433712","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1974","1974","tonnes","5498904","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1975","1975","tonnes","4979533","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1976","1976","tonnes","5451824","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1977","1977","tonnes","5485760","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1978","1978","tonnes","5586869","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1979","1979","tonnes","5227517","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1980","1980","tonnes","5992332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1981","1981","tonnes","5472837","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1982","1982","tonnes","6623034","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1983","1983","tonnes","6555136","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1984","1984","tonnes","6418870","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1985","1985","tonnes","6558448","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1986","1986","tonnes","6343140","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1987","1987","tonnes","6065184","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1988","1988","tonnes","6579858","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1989","1989","tonnes","6735080","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1990","1990","tonnes","6110871","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1991","1991","tonnes","5908055","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1992","1992","tonnes","6003505","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1993","1993","tonnes","6202013","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1994","1994","tonnes","6319981","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1995","1995","tonnes","6191656","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1996","1996","tonnes","7850683","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1997","1997","tonnes","7780660","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1998","1998","tonnes","7402584","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","1999","1999","tonnes","8056773","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2000","2000","tonnes","8404874","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2001","2001","tonnes","8501877","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2002","2002","tonnes","8399757","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2003","2003","tonnes","9800868","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2004","2004","tonnes","9502949","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2005","2005","tonnes","9830384","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2006","2006","tonnes","10524892","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2007","2007","tonnes","9559440","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2008","2008","tonnes","10167714","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2009","2009","tonnes","10766421","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2010","2010","tonnes","10699871","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2011","2011","tonnes","11007173","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2012","2012","tonnes","10839893","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2013","2013","tonnes","11266338","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2014","2014","tonnes","11342496","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2015","2015","tonnes","11618168","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2016","2016","tonnes","11850227","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2017","2017","tonnes","11494447","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2018","2018","tonnes","12528048","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","536","Plums and sloes","2019","2019","tonnes","12601312","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1961","1961","tonnes","52752","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1962","1962","tonnes","46979","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1963","1963","tonnes","42992","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1964","1964","tonnes","25835","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1965","1965","tonnes","28140","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1966","1966","tonnes","31675","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1967","1967","tonnes","30901","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1968","1968","tonnes","23479","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1969","1969","tonnes","28621","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1970","1970","tonnes","25443","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1971","1971","tonnes","35818","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1972","1972","tonnes","28538","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1973","1973","tonnes","25723","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1974","1974","tonnes","29838","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1975","1975","tonnes","27669","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1976","1976","tonnes","38650","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1977","1977","tonnes","79547","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1978","1978","tonnes","65750","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1979","1979","tonnes","33671","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1980","1980","tonnes","37645","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1981","1981","tonnes","28509","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1982","1982","tonnes","30631","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1983","1983","tonnes","29699","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1984","1984","tonnes","42238","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1985","1985","tonnes","27327","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1986","1986","tonnes","21627","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1987","1987","tonnes","20834","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1988","1988","tonnes","29063","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1989","1989","tonnes","28034","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1990","1990","tonnes","30021","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1991","1991","tonnes","46725","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1992","1992","tonnes","29490","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1993","1993","tonnes","24449","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1994","1994","tonnes","52228","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1995","1995","tonnes","74856","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1996","1996","tonnes","31394","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1997","1997","tonnes","44636","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1998","1998","tonnes","73140","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","1999","1999","tonnes","84854","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2000","2000","tonnes","45934","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2001","2001","tonnes","59508","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2002","2002","tonnes","53594","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2003","2003","tonnes","90578","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2004","2004","tonnes","69655","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2005","2005","tonnes","78485","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2006","2006","tonnes","86455","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2007","2007","tonnes","67448","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2008","2008","tonnes","89448","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2009","2009","tonnes","100142","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2010","2010","tonnes","97373","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2011","2011","tonnes","107268","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2012","2012","tonnes","49801","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2013","2013","tonnes","69624","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2014","2014","tonnes","81020","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2015","2015","tonnes","101078","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2016","2016","tonnes","84229","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2017","2017","tonnes","70285","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2018","2018","tonnes","29442","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","296","Poppy seed","2019","2019","tonnes","29713","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1961","1961","tonnes","270552196","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1962","1962","tonnes","252987460","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1963","1963","tonnes","269982498","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1964","1964","tonnes","284678614","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1965","1965","tonnes","270913502","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1966","1966","tonnes","281964109","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1967","1967","tonnes","296220305","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1968","1968","tonnes","303709120","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1969","1969","tonnes","278475710","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1970","1970","tonnes","298048017","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1971","1971","tonnes","279490572","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1972","1972","tonnes","272144812","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1973","1973","tonnes","307160130","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1974","1974","tonnes","284781339","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1975","1975","tonnes","270384075","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1976","1976","tonnes","272745276","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1977","1977","tonnes","279667694","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1978","1978","tonnes","291161652","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1979","1979","tonnes","297921605","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1980","1980","tonnes","240495788","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1981","1981","tonnes","267781520","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","116","Potatoes","1982","1982","tonnes","265142602","A","Aggregate, may include official, semi-official, estimated or calculated data"
