Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,1987,1987,ha,2842452,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,1988,1988,ha,2956784,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,1989,1989,ha,3094645,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,1990,1990,ha,3162175,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,1991,1991,ha,3294710,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,1992,1992,ha,3358852,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,1993,1993,ha,3276141,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,1994,1994,ha,3479634,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,1995,1995,ha,3528941,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,1996,1996,ha,3760388,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,1997,1997,ha,3844729,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,1998,1998,ha,3705843,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,1999,1999,ha,3772262,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2000,2000,ha,3671946,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2001,2001,ha,3615131,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2002,2002,ha,3664154,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2003,2003,ha,3661851,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2004,2004,ha,3797982,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2005,2005,ha,3770454,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2006,2006,ha,3797559,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2007,2007,ha,3951425,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2008,2008,ha,4038913,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2009,2009,ha,4028949,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2010,2010,ha,4178663,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2011,2011,ha,4039990,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2012,2012,ha,3941077,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2013,2013,ha,4104121,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2014,2014,ha,4165101,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2015,2015,ha,4020059,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2016,2016,ha,3965219,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2017,2017,ha,3915342,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2018,2018,ha,3809252,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2019,2019,ha,3902803,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2020,2020,ha,3953011,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,490,Oranges,2021,2021,ha,3932648,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1961,1961,ha,498135,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1962,1962,ha,493363,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1963,1963,ha,505665,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1964,1964,ha,512001,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1965,1965,ha,529327,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1966,1966,ha,536912,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1967,1967,ha,532406,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1968,1968,ha,543202,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1969,1969,ha,546883,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1970,1970,ha,561434,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1971,1971,ha,573508,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1972,1972,ha,584607,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1973,1973,ha,587922,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1974,1974,ha,601797,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1975,1975,ha,609043,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1976,1976,ha,598946,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1977,1977,ha,621143,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1978,1978,ha,627146,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1979,1979,ha,628162,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1980,1980,ha,618301,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1981,1981,ha,673822,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1982,1982,ha,686479,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1983,1983,ha,697857,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1984,1984,ha,727010,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1985,1985,ha,727568,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1986,1986,ha,758723,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1987,1987,ha,823613,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1988,1988,ha,857419,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1989,1989,ha,902412,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1990,1990,ha,933904,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1991,1991,ha,964896,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1992,1992,ha,1043876,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1993,1993,ha,985493,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1994,1994,ha,1021256,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1995,1995,ha,1256673,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1996,1996,ha,1271488,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1997,1997,ha,1294273,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1998,1998,ha,1296696,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",1999,1999,ha,1315545,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2000,2000,ha,1365640,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2001,2001,ha,1418224,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2002,2002,ha,1434921,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2003,2003,ha,1437420,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2004,2004,ha,1408013,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2005,2005,ha,1420262,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2006,2006,ha,1446552,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2007,2007,ha,1450870,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2008,2008,ha,1451545,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2009,2009,ha,1451675,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2010,2010,ha,1493209,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2011,2011,ha,1499284,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2012,2012,ha,1505892,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2013,2013,ha,1520024,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2014,2014,ha,1502612,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2015,2015,ha,1564198,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2016,2016,ha,1527281,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2017,2017,ha,1541628,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2018,2018,ha,1574225,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2019,2019,ha,1550811,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2020,2020,ha,1589458,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,414,"Other beans, green",2021,2021,ha,1586086,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1961,1961,ha,38048,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1962,1962,ha,38362,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1963,1963,ha,39818,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1964,1964,ha,40935,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1965,1965,ha,41003,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1966,1966,ha,39954,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1967,1967,ha,40048,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1968,1968,ha,41318,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1969,1969,ha,40855,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1970,1970,ha,43190,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1971,1971,ha,48357,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1972,1972,ha,45231,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1973,1973,ha,44625,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1974,1974,ha,46486,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1975,1975,ha,46388,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1976,1976,ha,47633,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1977,1977,ha,48147,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1978,1978,ha,49465,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,558,Other berries and fruits of the genus vaccinium n.e.c.,1979,1979,ha,49044,E,Estimated value,,,
